CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
153;MT;111704;B;27;0;;1.81233;0.73312;0.21765;AZUL;1559;;0
153;MT;117715;E;18;0;;2.90968;1.94539;0.0607;CINZA;1505;;0
153;MT;117715;E;18;0;;2.90968;1.94539;0.0607;LARANJA;1506;;0
153;MT;117715;E;18;0;;2.90968;1.94539;0.0607;LARANJA;1507;;0
153;MT;117715;E;18;0;;2.90968;1.94539;0.0607;LARANJA;1508;;1
153;MT;117715;E;18;0;;2.90968;1.94539;0.0607;LARANJA;1509;;1
153;MT;117715;E;18;0;;2.90968;1.94539;0.0607;LARANJA;1537;;1
153;MT;117715;E;18;0;;2.90968;1.94539;0.0607;LEITOR TELA;1510;;1
154;MT;16995;D;28;0;;2.02208;2.22726;0.16081;AMARELA;1472;;0
154;MT;23676;D;24;0;;1.03915;2.00776;0.18625;CINZA;1562;;0
154;MT;23676;D;24;0;;1.03915;2.00776;0.18625;LARANJA;1563;;0
154;MT;23676;D;24;0;;1.03915;2.00776;0.18625;LARANJA;1564;;0
154;MT;23676;D;24;0;;1.03915;2.00776;0.18625;LARANJA;1565;;1
154;MT;23676;D;24;0;;1.03915;2.00776;0.18625;LARANJA;1566;;1
154;MT;23676;D;24;0;;1.03915;2.00776;0.18625;LARANJA;1581;;1
154;MT;23676;D;24;0;;1.03915;2.00776;0.18625;LEITOR TELA;1568;;1
154;MT;40816;D;25;0;;1.60995;1.58069;0.12267;VERDE;1561;;0
154;MT;63710;A;4;0;;1.48402;3.316;0.17317;VERDE;1504;;0
154;MT;77490;B;9;0;;2.06648;1.60967;0.16207;AMARELA;1560;;0
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;AZUL;1471;;0
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;CINZA;1474;;0
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;LARANJA;1475;;0
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;LARANJA;1476;;0
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;LARANJA;1477;;1
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;LARANJA;1478;;1
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;LARANJA;1497;;1
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;LEITOR TELA;1482;;1
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;ROXA;1479;;0
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;ROXA;1480;;0
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;ROXA;1481;;0
154;MT;85332;D;12;0;;2.14543;1.85146;0.0898;AZUL;1559;;0
154;MT;117605;D;25;0;;1.80878;1.14716;0.13547;CINZA;1505;;0
154;MT;117605;D;25;0;;1.80878;1.14716;0.13547;LARANJA;1506;;0
154;MT;117605;D;25;0;;1.80878;1.14716;0.13547;LARANJA;1507;;0
154;MT;117605;D;25;0;;1.80878;1.14716;0.13547;LARANJA;1508;;1
154;MT;117605;D;25;0;;1.80878;1.14716;0.13547;LARANJA;1509;;1
154;MT;117605;D;25;0;;1.80878;1.14716;0.13547;LARANJA;1537;;1
154;MT;117605;D;25;0;;1.80878;1.14716;0.13547;LEITOR TELA;1510;;1
154;MT;117847;B;5;0;;2.4282;1.10012;0.19131;AZUL;1502;;0
154;MT;118001;C;26;0;;1.23159;1.06512;0.16005;AMARELA;1503;;0
154;MT;125926;C;11;0;;1.87604;1.07428;0.14024;VERDE;1473;;0
155;MT;22140;E;19;0;;3.52209;1.94638;0.0874;CINZA;1505;;0
155;MT;22140;E;19;0;;3.52209;1.94638;0.0874;LARANJA;1506;;0
155;MT;22140;E;19;0;;3.52209;1.94638;0.0874;LARANJA;1507;;0
155;MT;22140;E;19;0;;3.52209;1.94638;0.0874;LARANJA;1508;;1
155;MT;22140;E;19;0;;3.52209;1.94638;0.0874;LARANJA;1509;;1
155;MT;22140;E;19;0;;3.52209;1.94638;0.0874;LARANJA;1537;;1
155;MT;22140;E;19;0;;3.52209;1.94638;0.0874;LEITOR TELA;1510;;1
155;MT;23676;D;24;0;;1.03915;2.00776;0.18625;AMARELA;1560;;0
155;MT;43100;C;23;0;;2.23716;2.44618;0.15055;VERDE;1561;;0
155;MT;49227;D;29;0;;1.25608;1.96379;0.24858;VERDE;1473;;0
155;MT;54298;C;9;0;;1.9314;2.72843;0.24912;VERDE;1504;;0
155;MT;60325;E;14;0;;3.02948;2.01629;0.12448;CINZA;1562;;0
155;MT;60325;E;14;0;;3.02948;2.01629;0.12448;LARANJA;1563;;0
155;MT;60325;E;14;0;;3.02948;2.01629;0.12448;LARANJA;1564;;0
155;MT;60325;E;14;0;;3.02948;2.01629;0.12448;LARANJA;1565;;1
155;MT;60325;E;14;0;;3.02948;2.01629;0.12448;LARANJA;1566;;1
155;MT;60325;E;14;0;;3.02948;2.01629;0.12448;LARANJA;1581;;1
155;MT;60325;E;14;0;;3.02948;2.01629;0.12448;LEITOR TELA;1568;;1
155;MT;84096;B;2;0;;0.94228;2.28567;0.11961;AZUL;1471;;0
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;CINZA;1474;;0
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;LARANJA;1475;;0
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;LARANJA;1476;;0
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;LARANJA;1477;;1
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;LARANJA;1478;;1
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;LARANJA;1497;;1
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;LEITOR TELA;1482;;1
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;ROXA;1479;;0
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;ROXA;1480;;0
155;MT;95816;E;19;0;;0.9255;4.23744;0.12086;ROXA;1481;;0
155;MT;96852;B;25;0;;1.55357;0.3164;0.23751;AMARELA;1472;;0
155;MT;117597;B;26;0;;1.99541;1.43752;0.1224;AZUL;1559;;0
155;MT;117715;E;18;0;;2.90968;1.94539;0.0607;AZUL;1502;;0
155;MT;153126;C;27;0;;1.28177;1.31324;0.17618;AMARELA;1503;;0
156;MT;14798;D;7;0;;1.04824;2.55345;0.19287;CINZA;1562;;0
156;MT;14798;D;7;0;;1.04824;2.55345;0.19287;LARANJA;1563;;0
156;MT;14798;D;7;0;;1.04824;2.55345;0.19287;LARANJA;1564;;0
156;MT;14798;D;7;0;;1.04824;2.55345;0.19287;LARANJA;1565;;1
156;MT;14798;D;7;0;;1.04824;2.55345;0.19287;LARANJA;1566;;1
156;MT;14798;D;7;0;;1.04824;2.55345;0.19287;LARANJA;1581;;1
156;MT;14798;D;7;0;;1.04824;2.55345;0.19287;LEITOR TELA;1568;;1
156;MT;15396;E;11;0;;2.36212;1.38945;0.08082;AZUL;1471;;0
156;MT;17209;A;28;0;;2.77367;2.35329;0.07245;AZUL;1559;;0
156;MT;28216;A;8;0;;1.10653;1.83497;0.18515;AMARELA;1472;;0
156;MT;60325;E;14;0;;3.02948;2.01629;0.12448;AMARELA;1560;;0
156;MT;63713;E;30;0;;2.59281;1.73411;0.09568;VERDE;1473;;0
156;MT;82536;B;2;0;;1.77922;1.83183;0.18055;VERDE;1561;;0
156;MT;117605;D;25;0;;1.80878;1.14716;0.13547;AZUL;1502;;0
156;MT;117632;A;15;0;;2.01743;1.21562;0.14629;CINZA;1505;;0
156;MT;117632;A;15;0;;2.01743;1.21562;0.14629;LARANJA;1506;;0
156;MT;117632;A;15;0;;2.01743;1.21562;0.14629;LARANJA;1507;;0
156;MT;117632;A;15;0;;2.01743;1.21562;0.14629;LARANJA;1508;;1
156;MT;117632;A;15;0;;2.01743;1.21562;0.14629;LARANJA;1509;;1
156;MT;117632;A;15;0;;2.01743;1.21562;0.14629;LARANJA;1537;;1
156;MT;117632;A;15;0;;2.01743;1.21562;0.14629;LEITOR TELA;1510;;1
156;MT;118001;C;26;0;;1.23159;1.06512;0.16005;VERDE;1504;;0
156;MT;125894;A;10;0;;2.8721;1.71154;0.06156;AMARELA;1503;;0
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;CINZA;1474;;0
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;LARANJA;1475;;0
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;LARANJA;1476;;0
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;LARANJA;1477;;1
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;LARANJA;1478;;1
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;LARANJA;1497;;1
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;LEITOR TELA;1482;;1
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;ROXA;1479;;0
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;ROXA;1480;;0
156;MT;141518;A;6;0;;2.02129;1.26856;0.1775;ROXA;1481;;0
157;MT;14798;D;7;0;;1.04824;2.55345;0.19287;AMARELA;1560;;0
157;MT;24900;C;2;0;;1.98828;1.97319;0.26622;CINZA;1505;;0
157;MT;24900;C;2;0;;1.98828;1.97319;0.26622;LARANJA;1506;;0
157;MT;24900;C;2;0;;1.98828;1.97319;0.26622;LARANJA;1507;;0
157;MT;24900;C;2;0;;1.98828;1.97319;0.26622;LARANJA;1508;;1
157;MT;24900;C;2;0;;1.98828;1.97319;0.26622;LARANJA;1509;;1
157;MT;24900;C;2;0;;1.98828;1.97319;0.26622;LARANJA;1537;;1
157;MT;24900;C;2;0;;1.98828;1.97319;0.26622;LEITOR TELA;1510;;1
157;MT;40816;D;25;0;;1.60995;1.58069;0.12267;AZUL;1559;;0
157;MT;49227;D;29;0;;1.25608;1.96379;0.24858;AMARELA;1472;;0
157;MT;77490;B;9;0;;2.06648;1.60967;0.16207;VERDE;1561;;0
157;MT;82079;D;1;0;;2.8855;2.10442;0.05452;AZUL;1502;;0
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;CINZA;1474;;0
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;LARANJA;1475;;0
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;LARANJA;1476;;0
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;LARANJA;1477;;1
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;LARANJA;1478;;1
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;LARANJA;1497;;1
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;LEITOR TELA;1482;;1
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;ROXA;1479;;0
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;ROXA;1480;;0
157;MT;83575;B;23;0;;2.38253;2.46253;0.18571;ROXA;1481;;0
157;MT;84096;B;2;0;;0.94228;2.28567;0.11961;VERDE;1473;;0
157;MT;111704;B;27;0;;1.81233;0.73312;0.21765;CINZA;1562;;0
157;MT;111704;B;27;0;;1.81233;0.73312;0.21765;LARANJA;1563;;0
157;MT;111704;B;27;0;;1.81233;0.73312;0.21765;LARANJA;1564;;0
157;MT;111704;B;27;0;;1.81233;0.73312;0.21765;LARANJA;1565;;1
157;MT;111704;B;27;0;;1.81233;0.73312;0.21765;LARANJA;1566;;1
157;MT;111704;B;27;0;;1.81233;0.73312;0.21765;LARANJA;1581;;1
157;MT;111704;B;27;0;;1.81233;0.73312;0.21765;LEITOR TELA;1568;;1
157;MT;117625;C;19;0;;2.7122;1.24373;0.27269;AZUL;1471;;0
157;MT;153126;C;27;0;;1.28177;1.31324;0.17618;VERDE;1504;;0
157;MT;153161;B;14;0;;3.27259;1.63015;0.29568;AMARELA;1503;;0
158;MT;5827;B;21;0;;3.49176;2.62896;0.12305;AZUL;1502;;0
158;MT;15396;E;11;0;;2.36212;1.38945;0.08082;VERDE;1473;;0
158;MT;23676;D;24;0;;1.03915;2.00776;0.18625;VERDE;1561;;0
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;CINZA;1474;;0
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;LARANJA;1475;;0
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;LARANJA;1476;;0
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;LARANJA;1477;;1
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;LARANJA;1478;;1
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;LARANJA;1497;;1
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;LEITOR TELA;1482;;1
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;ROXA;1479;;0
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;ROXA;1480;;0
158;MT;49227;D;29;0;;1.25608;1.96379;0.24858;ROXA;1481;;0
158;MT;63713;E;30;0;;2.59281;1.73411;0.09568;AMARELA;1472;;0
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;AZUL;1559;;0
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;CINZA;1562;;0
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;LARANJA;1563;;0
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;LARANJA;1564;;0
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;LARANJA;1565;;1
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;LARANJA;1566;;1
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;LARANJA;1581;;1
158;MT;85277;E;25;0;;1.61685;2.38054;0.14472;LEITOR TELA;1568;;1
158;MT;111704;B;27;0;;1.81233;0.73312;0.21765;AMARELA;1560;;0
158;MT;117609;C;18;0;;0.85526;1.23346;0.183;CINZA;1505;;0
158;MT;117609;C;18;0;;0.85526;1.23346;0.183;LARANJA;1506;;0
158;MT;117609;C;18;0;;0.85526;1.23346;0.183;LARANJA;1507;;0
158;MT;117609;C;18;0;;0.85526;1.23346;0.183;LARANJA;1508;;1
158;MT;117609;C;18;0;;0.85526;1.23346;0.183;LARANJA;1509;;1
158;MT;117609;C;18;0;;0.85526;1.23346;0.183;LARANJA;1537;;1
158;MT;117609;C;18;0;;0.85526;1.23346;0.183;LEITOR TELA;1510;;1
158;MT;117856;C;18;0;;2.16927;1.82953;0.22624;AZUL;1471;;0
158;MT;125894;A;10;0;;2.8721;1.71154;0.06156;VERDE;1504;;0
158;MT;125945;D;11;0;;3.13984;2.30858;0.29775;AMARELA;1503;;0
159;MT;24900;C;2;0;;1.98828;1.97319;0.26622;AZUL;1502;;0
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;AZUL;1559;;0
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;CINZA;1562;;0
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;LARANJA;1563;;0
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;LARANJA;1564;;0
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;LARANJA;1565;;1
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;LARANJA;1566;;1
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;LARANJA;1581;;1
159;MT;28594;B;28;0;;3.76898;2.83918;0.20314;LEITOR TELA;1568;;1
159;MT;41895;D;12;0;;1.45957;1.3946;0.2655;AZUL;1471;;0
159;MT;60325;E;14;0;;3.02948;2.01629;0.12448;VERDE;1561;;0
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;CINZA;1474;;0
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;LARANJA;1475;;0
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;LARANJA;1476;;0
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;LARANJA;1477;;1
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;LARANJA;1478;;1
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;LARANJA;1497;;1
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;LEITOR TELA;1482;;1
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;ROXA;1479;;0
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;ROXA;1480;;0
159;MT;63713;E;30;0;;2.59281;1.73411;0.09568;ROXA;1481;;0
159;MT;85332;D;12;0;;2.14543;1.85146;0.0898;AMARELA;1560;;0
159;MT;95816;E;19;0;;0.9255;4.23744;0.12086;AMARELA;1472;;0
159;MT;117625;C;19;0;;2.7122;1.24373;0.27269;VERDE;1473;;0
159;MT;125899;D;17;0;;2.4247;1.42856;0.22376;AMARELA;1503;;0
159;MT;153150;A;29;0;;1.94926;3.40647;0.05591;CINZA;1505;;0
136;MT;125891;A;10;0;;1.58863;-0.44317;0.2049;LARANJA;1537;;1
136;MT;125891;A;10;0;;1.58863;-0.44317;0.2049;LEITOR TELA;1510;;1
136;MT;125983;A;11;0;;3.23838;1.07025;0.10704;AMARELA;1560;;0
136;MT;141538;B;29;0;;1.97244;0.12645;0.18735;VERDE;1504;;0
136;MT;141573;D;20;0;;1.99072;0.47884;0.26366;AMARELA;1503;;0
137;MT;5774;D;12;0;;1.59788;3.46057;0.24687;AMARELA;1503;;0
137;MT;31953;D;16;0;;2.05503;1.52998;0.26701;VERDE;1473;;0
137;MT;47233;E;4;0;;1.88459;0.91308;0.10589;AZUL;1559;;0
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;CINZA;1474;;0
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;LARANJA;1475;;0
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;LARANJA;1476;;0
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;LARANJA;1477;;1
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;LARANJA;1478;;1
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;LARANJA;1497;;1
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;LEITOR TELA;1482;;1
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;ROXA;1479;;0
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;ROXA;1480;;0
137;MT;49136;D;7;0;;1.41236;2.97953;0.14906;ROXA;1481;;0
137;MT;81495;D;1;0;;1.37767;0.03432;0.21863;AZUL;1502;;0
137;MT;83535;B;4;0;;3.80043;2.11536;0.2154;VERDE;1504;;0
137;MT;86650;E;12;0;;1.03809;2.9618;0.1696;CINZA;1505;;0
137;MT;86650;E;12;0;;1.03809;2.9618;0.1696;LARANJA;1506;;0
137;MT;86650;E;12;0;;1.03809;2.9618;0.1696;LARANJA;1507;;0
137;MT;86650;E;12;0;;1.03809;2.9618;0.1696;LARANJA;1508;;1
137;MT;86650;E;12;0;;1.03809;2.9618;0.1696;LARANJA;1509;;1
137;MT;86650;E;12;0;;1.03809;2.9618;0.1696;LARANJA;1537;;1
137;MT;86650;E;12;0;;1.03809;2.9618;0.1696;LEITOR TELA;1510;;1
137;MT;96778;B;28;0;;3.12993;1.8995;0.08299;AZUL;1471;;0
137;MT;117905;D;3;0;;3.62268;2.158;0.2215;CINZA;1562;;0
137;MT;117905;D;3;0;;3.62268;2.158;0.2215;LARANJA;1563;;0
137;MT;117905;D;3;0;;3.62268;2.158;0.2215;LARANJA;1564;;0
137;MT;117905;D;3;0;;3.62268;2.158;0.2215;LARANJA;1565;;1
137;MT;117905;D;3;0;;3.62268;2.158;0.2215;LARANJA;1566;;1
137;MT;117905;D;3;0;;3.62268;2.158;0.2215;LARANJA;1581;;1
137;MT;117905;D;3;0;;3.62268;2.158;0.2215;LEITOR TELA;1568;;1
137;MT;125943;D;18;0;;2.21084;2.33117;0.18302;AMARELA;1560;;0
137;MT;125983;A;11;0;;3.23838;1.07025;0.10704;VERDE;1561;;0
137;MT;141568;E;18;0;;3.46557;2.92476;0.07945;AMARELA;1472;;0
138;MT;45267;A;7;0;;2.85757;3.12788;0.1003;AZUL;1502;;0
138;MT;63293;C;5;0;;1.7134;1.91607;0.24889;AMARELA;1472;;0
138;MT;81495;D;1;0;;1.37767;0.03432;0.21863;CINZA;1505;;0
138;MT;81495;D;1;0;;1.37767;0.03432;0.21863;LARANJA;1506;;0
138;MT;81495;D;1;0;;1.37767;0.03432;0.21863;LARANJA;1507;;0
138;MT;81495;D;1;0;;1.37767;0.03432;0.21863;LARANJA;1508;;1
138;MT;81495;D;1;0;;1.37767;0.03432;0.21863;LARANJA;1509;;1
138;MT;81495;D;1;0;;1.37767;0.03432;0.21863;LARANJA;1537;;1
138;MT;81495;D;1;0;;1.37767;0.03432;0.21863;LEITOR TELA;1510;;1
138;MT;85033;D;24;0;;2.34377;2.31616;0.15906;VERDE;1504;;0
138;MT;85403;E;16;0;;1.67978;1.42175;0.1127;CINZA;1562;;0
138;MT;85403;E;16;0;;1.67978;1.42175;0.1127;LARANJA;1563;;0
138;MT;85403;E;16;0;;1.67978;1.42175;0.1127;LARANJA;1564;;0
138;MT;85403;E;16;0;;1.67978;1.42175;0.1127;LARANJA;1565;;1
138;MT;85403;E;16;0;;1.67978;1.42175;0.1127;LARANJA;1566;;1
138;MT;85403;E;16;0;;1.67978;1.42175;0.1127;LARANJA;1581;;1
138;MT;85403;E;16;0;;1.67978;1.42175;0.1127;LEITOR TELA;1568;;1
138;MT;96979;D;1;0;;1.5765;0.09067;0.17135;VERDE;1473;;0
138;MT;97068;B;30;0;;2.27684;1.72593;0.27892;AMARELA;1560;;0
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;CINZA;1474;;0
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;LARANJA;1475;;0
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;LARANJA;1476;;0
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;LARANJA;1477;;1
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;LARANJA;1478;;1
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;LARANJA;1497;;1
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;LEITOR TELA;1482;;1
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;ROXA;1479;;0
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;ROXA;1480;;0
138;MT;117764;D;20;0;;1.4441;-0.18872;0.19786;ROXA;1481;;0
138;MT;125905;E;6;0;;2.19978;1.77865;0.17051;AZUL;1471;;0
138;MT;125943;D;18;0;;2.21084;2.33117;0.18302;VERDE;1561;;0
138;MT;141509;A;20;0;;3.71206;2.19166;0.05382;AZUL;1559;;0
138;MT;141538;B;29;0;;1.97244;0.12645;0.18735;AMARELA;1503;;0
139;MT;16995;D;28;0;;2.02208;2.22726;0.16081;VERDE;1473;;0
139;MT;38222;C;27;0;;1.5176;0.98928;0.20278;AMARELA;1472;;0
139;MT;45267;A;7;0;;2.85757;3.12788;0.1003;CINZA;1505;;0
139;MT;45267;A;7;0;;2.85757;3.12788;0.1003;LARANJA;1506;;0
139;MT;45267;A;7;0;;2.85757;3.12788;0.1003;LARANJA;1507;;0
139;MT;45267;A;7;0;;2.85757;3.12788;0.1003;LARANJA;1508;;1
139;MT;45267;A;7;0;;2.85757;3.12788;0.1003;LARANJA;1509;;1
139;MT;45267;A;7;0;;2.85757;3.12788;0.1003;LARANJA;1537;;1
139;MT;45267;A;7;0;;2.85757;3.12788;0.1003;LEITOR TELA;1510;;1
139;MT;61653;C;5;0;;1.25752;1.79072;0.12173;AMARELA;1560;;0
139;MT;83535;B;4;0;;3.80043;2.11536;0.2154;AMARELA;1503;;0
139;MT;86942;C;9;0;;1.01265;2.90829;0.31125;AZUL;1471;;0
139;MT;87818;D;1;0;;1.50385;1.29646;0.21427;AZUL;1559;;0
139;MT;89828;B;8;0;;2.784;2.60685;0.15146;VERDE;1504;;0
139;MT;97068;B;30;0;;2.27684;1.72593;0.27892;VERDE;1561;;0
139;MT;117895;D;13;0;;1.62446;2.17254;0.18394;CINZA;1562;;0
139;MT;117895;D;13;0;;1.62446;2.17254;0.18394;LARANJA;1563;;0
139;MT;117895;D;13;0;;1.62446;2.17254;0.18394;LARANJA;1564;;0
139;MT;117895;D;13;0;;1.62446;2.17254;0.18394;LARANJA;1565;;1
139;MT;117895;D;13;0;;1.62446;2.17254;0.18394;LARANJA;1566;;1
139;MT;117895;D;13;0;;1.62446;2.17254;0.18394;LARANJA;1581;;1
139;MT;117895;D;13;0;;1.62446;2.17254;0.18394;LEITOR TELA;1568;;1
139;MT;125891;A;10;0;;1.58863;-0.44317;0.2049;AZUL;1502;;0
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;CINZA;1474;;0
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;LARANJA;1475;;0
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;LARANJA;1476;;0
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;LARANJA;1477;;1
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;LARANJA;1478;;1
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;LARANJA;1497;;1
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;LEITOR TELA;1482;;1
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;ROXA;1479;;0
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;ROXA;1480;;0
139;MT;153134;B;3;0;;1.25353;0.84993;0.21314;ROXA;1481;;0
140;MT;47233;E;4;0;;1.88459;0.91308;0.10589;CINZA;1562;;0
140;MT;47233;E;4;0;;1.88459;0.91308;0.10589;LARANJA;1563;;0
140;MT;47233;E;4;0;;1.88459;0.91308;0.10589;LARANJA;1564;;0
140;MT;47233;E;4;0;;1.88459;0.91308;0.10589;LARANJA;1565;;1
140;MT;47233;E;4;0;;1.88459;0.91308;0.10589;LARANJA;1566;;1
140;MT;47233;E;4;0;;1.88459;0.91308;0.10589;LARANJA;1581;;1
174;MT;97571;B;3;0;;1.3638;1.64214;0.21462;LARANJA;1509;;1
174;MT;97571;B;3;0;;1.3638;1.64214;0.21462;LARANJA;1537;;1
174;MT;97571;B;3;0;;1.3638;1.64214;0.21462;LEITOR TELA;1510;;1
174;MT;97658;D;28;0;;1.90212;2.35143;0.10408;VERDE;1504;;0
174;MT;111673;B;14;0;;2.2167;2.02265;0.27721;AMARELA;1472;;0
174;MT;125964;E;10;0;;0.91;-0.8328;0.1903;VERDE;1561;;0
174;MT;125968;B;13;0;;1.23147;1.46615;0.229;AZUL;1502;;0
175;MT;9196;E;11;0;;1.14234;2.43132;0.22021;VERDE;1561;;0
175;MT;16537;E;8;0;;1.86888;2.53634;0.09144;CINZA;1505;;0
175;MT;16537;E;8;0;;1.86888;2.53634;0.09144;LARANJA;1506;;0
175;MT;16537;E;8;0;;1.86888;2.53634;0.09144;LARANJA;1507;;0
175;MT;16537;E;8;0;;1.86888;2.53634;0.09144;LARANJA;1508;;1
175;MT;16537;E;8;0;;1.86888;2.53634;0.09144;LARANJA;1509;;1
175;MT;16537;E;8;0;;1.86888;2.53634;0.09144;LARANJA;1537;;1
175;MT;16537;E;8;0;;1.86888;2.53634;0.09144;LEITOR TELA;1510;;1
175;MT;27847;C;3;0;;1.7861;3.4637;0.09228;AZUL;1471;;0
175;MT;44306;D;25;0;;3.86308;1.72136;0.21606;VERDE;1473;;0
175;MT;44510;B;12;0;;3.04149;2.37391;0.30057;CINZA;1474;;0
175;MT;44510;B;12;0;;3.04149;2.37391;0.30057;LARANJA;1475;;0
175;MT;44510;B;12;0;;3.04149;2.37391;0.30057;LARANJA;1476;;0
175;MT;44510;B;12;0;;3.04149;2.37391;0.30057;LARANJA;1477;;1
