CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;LARANJA;1369;;1
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;LARANJA;1370;;1
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;LEITOR TELA;1332;;1
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;LEITOR TELA;1372;;1
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;VERDE;1325;;0
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;VERDE;1327;;0
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;VERDE;1328;;0
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;VERDE;1365;;0
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;VERDE;1367;;0
155;MT;86955;A;27;0;;1.47338;1.91066;0.1946;VERDE;1368;;0
155;MT;96632;D;28;0;;1.70031;1.02545;0.21971;AZUL;1323;;0
155;MT;96632;D;28;0;;1.70031;1.02545;0.21971;AZUL;1363;;0
155;MT;117808;C;16;0;;1.89829;1.63461;0.19327;CINZA;1326;;0
155;MT;117808;C;16;0;;1.89829;1.63461;0.19327;CINZA;1366;;0
155;MT;125957;E;9;0;;2.96006;2.23749;0.16489;AMARELA;1408;;0
155;MT;125957;E;9;0;;2.96006;2.23749;0.16489;AZUL;1407;;0
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;LARANJA;1413;;1
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;LARANJA;1414;;1
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;LEITOR TELA;1418;;1
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;ROXA;1415;;0
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;ROXA;1416;;0
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;ROXA;1417;;0
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;VERDE;1409;;0
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;VERDE;1411;;0
156;MT;29021;B;3;0;;2.79303;2.04988;0.25041;VERDE;1412;;0
156;MT;79213;C;8;0;;1.0066;2.12389;0.21728;CINZA;1410;;0
156;MT;96768;C;12;0;;2.53134;1.99645;0.13947;CINZA;1326;;0
156;MT;96768;C;12;0;;2.53134;1.99645;0.13947;CINZA;1366;;0
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;LARANJA;1329;;1
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;LARANJA;1330;;1
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;LARANJA;1369;;1
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;LARANJA;1370;;1
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;LEITOR TELA;1332;;1
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;LEITOR TELA;1372;;1
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;VERDE;1325;;0
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;VERDE;1327;;0
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;VERDE;1328;;0
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;VERDE;1365;;0
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;VERDE;1367;;0
156;MT;111764;E;30;0;;1.22427;1.34947;0.17872;VERDE;1368;;0
156;MT;117618;B;19;0;;3.84247;0.91232;0.20573;AMARELA;1408;;0
156;MT;117618;B;19;0;;3.84247;0.91232;0.20573;AZUL;1407;;0
156;MT;117865;B;15;0;;3.26013;1.57311;0.15019;AMARELA;1324;;0
156;MT;117865;B;15;0;;3.26013;1.57311;0.15019;AMARELA;1364;;0
156;MT;126004;D;7;0;;1.46288;1.83821;0.27312;AZUL;1323;;0
156;MT;126004;D;7;0;;1.46288;1.83821;0.27312;AZUL;1363;;0
157;MT;7685;D;8;0;;2.26176;1.33672;0.2149;AZUL;1323;;0
157;MT;7685;D;8;0;;2.26176;1.33672;0.2149;AZUL;1363;;0
157;MT;50176;B;20;0;;2.66954;1.71786;0.17943;AMARELA;1324;;0
157;MT;50176;B;20;0;;2.66954;1.71786;0.17943;AMARELA;1364;;0
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;CINZA;1410;;0
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;LARANJA;1413;;1
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;LARANJA;1414;;1
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;LEITOR TELA;1418;;1
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;ROXA;1415;;0
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;ROXA;1416;;0
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;ROXA;1417;;0
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;VERDE;1409;;0
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;VERDE;1411;;0
157;MT;60313;C;4;0;;1.76236;1.43583;0.2737;VERDE;1412;;0
157;MT;96632;D;28;0;;1.70031;1.02545;0.21971;CINZA;1326;;0
157;MT;96632;D;28;0;;1.70031;1.02545;0.21971;CINZA;1366;;0
157;MT;117712;D;16;0;;3.37555;1.84456;0.1926;AMARELA;1408;;0
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;LARANJA;1329;;1
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;LARANJA;1330;;1
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;LARANJA;1369;;1
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;LARANJA;1370;;1
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;LEITOR TELA;1332;;1
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;LEITOR TELA;1372;;1
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;VERDE;1325;;0
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;VERDE;1327;;0
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;VERDE;1328;;0
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;VERDE;1365;;0
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;VERDE;1367;;0
157;MT;117717;C;13;0;;1.56842;1.95154;0.23233;VERDE;1368;;0
157;MT;125993;C;23;0;;2.78314;1.11704;0.11259;AZUL;1407;;0
158;MT;60313;C;4;0;;1.76236;1.43583;0.2737;AZUL;1407;;0
158;MT;117615;B;23;0;;2.02503;1.88946;0.19048;AZUL;1323;;0
158;MT;117615;B;23;0;;2.02503;1.88946;0.19048;AZUL;1363;;0
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;LARANJA;1329;;1
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;LARANJA;1330;;1
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;LARANJA;1369;;1
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;LARANJA;1370;;1
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;LEITOR TELA;1332;;1
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;LEITOR TELA;1372;;1
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;VERDE;1325;;0
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;VERDE;1327;;0
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;VERDE;1328;;0
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;VERDE;1365;;0
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;VERDE;1367;;0
158;MT;117622;D;22;0;;2.10598;1.42213;0.10091;VERDE;1368;;0
158;MT;117712;D;16;0;;3.37555;1.84456;0.1926;CINZA;1410;;0
158;MT;117747;C;10;0;;2.46593;1.78408;0.21541;AMARELA;1408;;0
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;LARANJA;1413;;1
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;LARANJA;1414;;1
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;LEITOR TELA;1418;;1
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;ROXA;1415;;0
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;ROXA;1416;;0
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;ROXA;1417;;0
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;VERDE;1409;;0
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;VERDE;1411;;0
158;MT;125993;C;23;0;;2.78314;1.11704;0.11259;VERDE;1412;;0
158;MT;126004;D;7;0;;1.46288;1.83821;0.27312;CINZA;1326;;0
158;MT;126004;D;7;0;;1.46288;1.83821;0.27312;CINZA;1366;;0
158;MT;141537;A;15;0;;1.56806;2.3502;0.29201;AMARELA;1324;;0
158;MT;141537;A;15;0;;1.56806;2.3502;0.29201;AMARELA;1364;;0
159;MT;7685;D;8;0;;2.26176;1.33672;0.2149;CINZA;1326;;0
159;MT;7685;D;8;0;;2.26176;1.33672;0.2149;CINZA;1366;;0
159;MT;60313;C;4;0;;1.76236;1.43583;0.2737;AMARELA;1408;;0
159;MT;81442;B;4;0;;1.70701;1.34875;0.15396;AZUL;1323;;0
159;MT;81442;B;4;0;;1.70701;1.34875;0.15396;AZUL;1363;;0
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;LARANJA;1413;;1
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;LARANJA;1414;;1
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;LEITOR TELA;1418;;1
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;ROXA;1415;;0
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;ROXA;1416;;0
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;ROXA;1417;;0
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;VERDE;1409;;0
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;VERDE;1411;;0
159;MT;117712;D;16;0;;3.37555;1.84456;0.1926;VERDE;1412;;0
159;MT;117747;C;10;0;;2.46593;1.78408;0.21541;AZUL;1407;;0
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;LARANJA;1329;;1
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;LARANJA;1330;;1
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;LARANJA;1369;;1
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;LARANJA;1370;;1
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;LEITOR TELA;1332;;1
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;LEITOR TELA;1372;;1
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;VERDE;1325;;0
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;VERDE;1327;;0
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;VERDE;1328;;0
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;VERDE;1365;;0
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;VERDE;1367;;0
159;MT;117808;C;16;0;;1.89829;1.63461;0.19327;VERDE;1368;;0
159;MT;125993;C;23;0;;2.78314;1.11704;0.11259;CINZA;1410;;0
159;MT;126027;E;7;0;;2.08753;1.72911;0.18351;AMARELA;1324;;0
159;MT;126027;E;7;0;;2.08753;1.72911;0.18351;AMARELA;1364;;0
160;MT;16874;C;21;0;;2.59004;2.41256;0.20225;AMARELA;1324;;0
160;MT;16874;C;21;0;;2.59004;2.41256;0.20225;AMARELA;1364;;0
160;MT;86955;A;27;0;;1.47338;1.91066;0.1946;AZUL;1323;;0
160;MT;86955;A;27;0;;1.47338;1.91066;0.1946;AZUL;1363;;0
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;LARANJA;1329;;1
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;LARANJA;1330;;1
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;LARANJA;1369;;1
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;LARANJA;1370;;1
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;LEITOR TELA;1332;;1
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;LEITOR TELA;1372;;1
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;VERDE;1325;;0
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;VERDE;1327;;0
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;VERDE;1328;;0
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;VERDE;1365;;0
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;VERDE;1367;;0
160;MT;96768;C;12;0;;2.53134;1.99645;0.13947;VERDE;1368;;0
160;MT;117615;B;23;0;;2.02503;1.88946;0.19048;CINZA;1326;;0
160;MT;117615;B;23;0;;2.02503;1.88946;0.19048;CINZA;1366;;0
160;MT;117712;D;16;0;;3.37555;1.84456;0.1926;AZUL;1407;;0
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;CINZA;1410;;0
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;LARANJA;1413;;1
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;LARANJA;1414;;1
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;LEITOR TELA;1418;;1
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;ROXA;1415;;0
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;ROXA;1416;;0
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;ROXA;1417;;0
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;VERDE;1409;;0
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;VERDE;1411;;0
160;MT;117747;C;10;0;;2.46593;1.78408;0.21541;VERDE;1412;;0
160;MT;125993;C;23;0;;2.78314;1.11704;0.11259;AMARELA;1408;;0
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;LARANJA;1413;;1
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;LARANJA;1414;;1
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;LEITOR TELA;1418;;1
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;ROXA;1415;;0
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;ROXA;1416;;0
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;ROXA;1417;;0
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;VERDE;1409;;0
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;VERDE;1411;;0
161;MT;12877;C;25;0;;2.46865;1.73917;0.23827;VERDE;1412;;0
139;MT;60335;E;2;0;;3.12311;2.42519;0.11331;AMARELA;1408;;0
139;MT;67681;A;1;0;;2.25936;0.86844;0.2292;AZUL;1323;;0
139;MT;67681;A;1;0;;2.25936;0.86844;0.2292;AZUL;1363;;0
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;LARANJA;1413;;1
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;LARANJA;1414;;1
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;LEITOR TELA;1418;;1
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;ROXA;1415;;0
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;ROXA;1416;;0
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;ROXA;1417;;0
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;VERDE;1409;;0
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;VERDE;1411;;0
139;MT;111708;C;13;0;;1.02692;3.36222;0.18689;VERDE;1412;;0
139;MT;111768;B;26;0;;1.34953;0.50738;0.16017;CINZA;1326;;0
139;MT;111768;B;26;0;;1.34953;0.50738;0.16017;CINZA;1366;;0
139;MT;117717;C;13;0;;1.56842;1.95154;0.23233;AMARELA;1324;;0
139;MT;117717;C;13;0;;1.56842;1.95154;0.23233;AMARELA;1364;;0
139;MT;117723;A;26;0;;2.2696;0.50185;0.10032;AZUL;1407;;0
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;LARANJA;1329;;1
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;LARANJA;1330;;1
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;LARANJA;1369;;1
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;LARANJA;1370;;1
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;LEITOR TELA;1332;;1
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;LEITOR TELA;1372;;1
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;VERDE;1325;;0
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;VERDE;1327;;0
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;VERDE;1328;;0
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;VERDE;1365;;0
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;VERDE;1367;;0
139;MT;125917;B;11;0;;2.76697;2.68891;0.14606;VERDE;1368;;0
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;LARANJA;1413;;1
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;LARANJA;1414;;1
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;LEITOR TELA;1418;;1
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;ROXA;1415;;0
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;ROXA;1416;;0
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;ROXA;1417;;0
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;VERDE;1409;;0
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;VERDE;1411;;0
140;MT;15394;E;11;0;;3.90485;2.50442;0.11173;VERDE;1412;;0
140;MT;35949;B;4;0;;2.52245;1.60614;0.23639;AZUL;1407;;0
140;MT;39880;D;3;0;;1.73929;1.76867;0.18629;AZUL;1323;;0
140;MT;39880;D;3;0;;1.73929;1.76867;0.18629;AZUL;1363;;0
140;MT;84219;D;17;0;;1.40499;2.56924;0.29516;CINZA;1326;;0
140;MT;84219;D;17;0;;1.40499;2.56924;0.29516;CINZA;1366;;0
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;LARANJA;1329;;1
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;LARANJA;1330;;1
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;LARANJA;1369;;1
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;LARANJA;1370;;1
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;LEITOR TELA;1332;;1
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;LEITOR TELA;1372;;1
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;VERDE;1325;;0
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;VERDE;1327;;0
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;VERDE;1328;;0
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;VERDE;1365;;0
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;VERDE;1367;;0
140;MT;87525;C;26;0;;1.64523;0.58391;0.19253;VERDE;1368;;0
140;MT;111706;B;30;0;;1.49785;2.86851;0.21175;AMARELA;1408;;0
140;MT;117622;D;22;0;;2.10598;1.42213;0.10091;AMARELA;1324;;0
140;MT;117622;D;22;0;;2.10598;1.42213;0.10091;AMARELA;1364;;0
140;MT;117774;C;16;0;;2.79451;2.06903;0.29389;CINZA;1410;;0
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;LARANJA;1329;;1
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;LARANJA;1330;;1
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;LARANJA;1369;;1
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;LARANJA;1370;;1
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;LEITOR TELA;1332;;1
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;LEITOR TELA;1372;;1
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;VERDE;1325;;0
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;VERDE;1327;;0
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;VERDE;1328;;0
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;VERDE;1365;;0
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;VERDE;1367;;0
141;MT;27923;A;19;0;;3.29564;2.98287;0.14454;VERDE;1368;;0
141;MT;39631;E;19;0;;2.90615;1.73585;0.09467;AMARELA;1408;;0
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;LARANJA;1413;;1
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;LARANJA;1414;;1
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;LEITOR TELA;1418;;1
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;ROXA;1415;;0
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;ROXA;1416;;0
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;ROXA;1417;;0
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;VERDE;1409;;0
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;VERDE;1411;;0
141;MT;42136;A;25;0;;2.70251;1.04041;0.08979;VERDE;1412;;0
141;MT;60335;E;2;0;;3.12311;2.42519;0.11331;CINZA;1410;;0
141;MT;117808;C;16;0;;1.89829;1.63461;0.19327;AMARELA;1324;;0
141;MT;117808;C;16;0;;1.89829;1.63461;0.19327;AMARELA;1364;;0
141;MT;126034;E;18;0;;2.15211;1.80485;0.13117;AZUL;1323;;0
141;MT;126034;E;18;0;;2.15211;1.80485;0.13117;AZUL;1363;;0
141;MT;141571;D;24;0;;1.27914;-0.47051;0.21183;CINZA;1326;;0
141;MT;141571;D;24;0;;1.27914;-0.47051;0.21183;CINZA;1366;;0
141;MT;141677;B;20;0;;2.39398;2.01893;0.17156;AZUL;1407;;0
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;LARANJA;1329;;1
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;LARANJA;1330;;1
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;LARANJA;1369;;1
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;LARANJA;1370;;1
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;LEITOR TELA;1332;;1
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;LEITOR TELA;1372;;1
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;VERDE;1325;;0
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;VERDE;1327;;0
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;VERDE;1328;;0
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;VERDE;1365;;0
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;VERDE;1367;;0
142;MT;40363;E;11;0;;2.25486;2.9863;0.19011;VERDE;1368;;0
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;LARANJA;1413;;1
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;LARANJA;1414;;1
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;LEITOR TELA;1418;;1
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;ROXA;1415;;0
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;ROXA;1416;;0
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;ROXA;1417;;0
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;VERDE;1409;;0
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;VERDE;1411;;0
142;MT;76177;D;1;0;;2.73571;1.22835;0.14646;VERDE;1412;;0
142;MT;81496;D;3;0;;1.34998;2.01873;0.21909;AMARELA;1408;;0
165;MT;7685;D;8;0;;2.26176;1.33672;0.2149;AMARELA;1324;;0
165;MT;7685;D;8;0;;2.26176;1.33672;0.2149;AMARELA;1364;;0
131;CN;87263;C;15;0;;3.366;0.70227;0.21496;ROXA;1427;;0
131;CN;87263;C;15;0;;3.366;0.70227;0.21496;ROXA;1428;;0
131;CN;87263;C;15;0;;3.366;0.70227;0.21496;ROXA;1429;;0
131;CN;87263;C;15;0;;3.366;0.70227;0.21496;VERDE;1421;;0
131;CN;87263;C;15;0;;3.366;0.70227;0.21496;VERDE;1423;;0
131;CN;87263;C;15;0;;3.366;0.70227;0.21496;VERDE;1424;;0
131;CN;98114;B;12;0;;2.98857;1.93426;0.22115;CINZA;1335;;0
131;CN;98114;B;12;0;;2.98857;1.93426;0.22115;CINZA;1375;;0
131;CN;117859;B;5;0;;1.18974;2.2259;0.21918;AZUL;1419;;0
131;CN;118000;C;6;0;;1.93635;1.77293;0.24579;CINZA;1422;;0
131;CN;141791;B;4;0;;3.50874;1.41332;0.28921;AMARELA;1420;;0
132;CN;60791;B;24;0;;3.87983;1.96308;0.20715;CINZA;1335;;0
132;CN;60791;B;24;0;;3.87983;1.96308;0.20715;CINZA;1375;;0
132;CN;95504;B;4;0;;1.44913;0.90324;0.29682;AZUL;1333;;0
132;CN;95504;B;4;0;;1.44913;0.90324;0.29682;AZUL;1373;;0
132;CN;97327;A;24;0;;2.27226;2.66298;0.35485;CINZA;1422;;0
132;CN;111460;B;14;0;;1.98922;0.99384;0.18343;AMARELA;1420;;0
132;CN;111621;C;5;0;;2.08549;2.83027;0.2966;AMARELA;1334;;0
132;CN;111621;C;5;0;;2.08549;2.83027;0.2966;AMARELA;1374;;0
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;LARANJA;1425;;1
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;LARANJA;1426;;1
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;LEITOR TELA;1430;;1
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;ROXA;1427;;0
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;ROXA;1428;;0
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;ROXA;1429;;0
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;VERDE;1421;;0
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;VERDE;1423;;0
132;CN;111658;C;15;0;;3.37882;2.15318;0.10317;VERDE;1424;;0
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;LARANJA;1339;;1
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;LARANJA;1340;;1
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;LARANJA;1379;;1
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;LARANJA;1380;;1
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;LEITOR TELA;1342;;1
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;LEITOR TELA;1382;;1
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;VERDE;1336;;0
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;VERDE;1337;;0
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;VERDE;1338;;0
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;VERDE;1376;;0
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;VERDE;1377;;0
132;CN;117781;E;2;0;;1.16425;0.88519;0.20873;VERDE;1378;;0
132;CN;141594;B;5;0;;1.24643;2.317;0.08752;AZUL;1419;;0
133;CN;27182;B;11;0;;2.10805;1.4948;0.14338;AMARELA;1334;;0
133;CN;27182;B;11;0;;2.10805;1.4948;0.14338;AMARELA;1374;;0
133;CN;59767;D;6;0;;1.03037;2.2554;0.22682;CINZA;1335;;0
